T352,18.368163,-65.037456,6,2,1,1,f,18.7
T353,18.369051,-65.038885,6,2,1,1,f,26.1
T354,18.315385,-64.988126,6,2,1,1,f,23.0
T355,18.343078,-65.017769,6,2,1,1,f,24.0
T356,18.348778,-64.857005,6,2,1,1,f,17.5
T357,18.352050,-64.845686,6,2,1,1,f,24.0
T358,18.353472,-65.059515,6,2,1,1,f,26.1
T359,18.385359,-64.948239,6,2,1,1,f,19.1
T360,18.393745,-64.967259,6,2,1,1,f,15.0
T361,18.404434,-64.938043,6,2,1,1,f,30.0
T362,18.290295,-64.878606,6,2,1,1,f,26.0
T363,18.342994,-64.982766,6,2,1,1,f,20.0
T364,18.299846,-65.005446,6,2,1,1,f,28.0
T365,18.300362,-64.999304,6,2,1,1,f,28.0
T366,18.302461,-65.014461,6,2,1,1,f,28.0
T367,18.310280,-64.820649,6,2,1,1,f,18.0
T368,18.318050,-64.992413,6,2,1,1,f,25.0
T369,18.364360,-65.012812,6,2,1,1,f,14.8
T370,18.389769,-64.914222,6,2,1,1,f,28.3
T371,18.305266,-65.005508,6,2,1,1,f,13.0
T372,18.390250,-64.911388,6,2,1,1,f,20.3
T373,18.380482,-64.939195,6,2,1,1,f,6.2
T374,18.382299,-64.938269,6,2,1,1,f,10.7
T375,18.348695,-64.865518,6,2,1,1,f,0.5
T376,18.358578,-65.046804,6,2,1,1,f,2.9
T377,18.413803,-64.905023,6,2,1,1,f,10.1
T378,18.346506,-64.858399,6,2,1,1,f,4.0
T379,18.302937,-64.879215,6,2,1,1,f,2.3
T380,18.322814,-64.924362,6,2,1,1,f,9.0
T381,18.357947,-64.889271,6,2,1,1,f,7.2
T382,18.379764,-64.965208,6,2,1,1,f,7.1
T383,18.361129,-64.932355,6,2,1,1,f,5.2
T384,18.377000,-64.970380,6,2,1,1,f,11.2
